signal_method,position_sizing,drift_days,sigma_prior,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,hit_rate,win_loss,sharpe_ci_low,sharpe_ci_high,ann_alpha,alpha_t,alpha_p,beta,beta_t,beta_p,n
default,signal_weight,21,0.2,-0.007797029137957989,0.1977932933234289,-0.1062980346360999,-0.1635087573478091,-0.32427947251988876,-0.02404416498327621,0.548235294117647,1.157614314362845,-0.8858468720803849,1.0269503413416439,-0.18731858798264306,-2.184575736751836,0.029223995294211935,0.6575643893528785,24.199505269067384,0.0,764
default,equal,29,0.3,-0.013433015258487835,0.21019897195346915,-0.11542673265175275,-0.17989477655284974,-0.34078831299273105,-0.03941747632282906,0.5272206303724928,1.050930230451564,-0.8678256748492004,1.0114978255185703,-0.22490542339749856,-2.75648432194877,0.005981959809677528,0.7869950295298169,30.28719620006749,0.0,766
default,equal,21,0.2,-0.01491382641372585,0.19698117213079913,-0.14407370999558372,-0.22061262075690602,-0.31846072102072565,-0.04683097609628048,0.548235294117647,1.158331085598316,-0.934462074444325,0.9937790898232154,-0.19334198117120546,-2.257347184684859,0.024268725128484103,0.6523016771952432,24.03270533050361,0.0,764
default,signal_weight,29,0.3,-0.019040245370408715,0.20891368643461444,-0.144666582575684,-0.22469057293837325,-0.34645297659039853,-0.05495766137671103,0.5272206303724928,1.0573067818114568,-0.9054057665092146,0.9858236188749475,-0.22981911260148905,-2.8371300248090656,0.004672660056078026,0.7828909669152817,30.347705544176705,0.0,766
shadow_sell,signal_weight,29,0.3,-0.024451106129948164,0.20202884557198664,-0.1838541079658503,-0.2839543055222593,-0.3435776355810759,-0.0711661749711829,0.5151515151515151,1.0912907042773081,-0.9380230985714599,0.9564008692369725,-0.22949414722683922,-2.917544004078035,0.003631494601960661,0.754470689605604,30.117551130990194,0.0,766
default,signal_weight,21,0.3,-0.03384882869347272,0.2256987173257755,-0.18483976214867354,-0.28162307359038574,-0.3848178227063497,-0.0879606574753228,0.514018691588785,1.2064577920728887,-0.985902213519995,0.9309017294144841,-0.18834395002466806,-1.6726495843981684,0.09480894704610554,0.5752216994496729,16.115616318254386,0.0,760
default,equal,21,0.3,-0.03825444765083097,0.22388621822371246,-0.2085704308155589,-0.31710603173099056,-0.38770441350813145,-0.09866910542670065,0.514018691588785,1.2280039156371598,-1.0134458344392663,0.8985486342275188,-0.19266194607087772,-1.726949337062175,0.0845841582677811,0.5726322426419063,16.192645856980445,0.0,760
shadow_sell,equal,29,0.3,-0.028827673587622726,0.18913786236713948,-0.2334052766747887,-0.35851349460204074,-0.3288035762322947,-0.08767445268678103,0.5151515151515151,1.0359354879559322,-0.974039623003439,0.9202315177431458,-0.2120025919924847,-2.677949733645233,0.007566535244883488,0.658398823534909,26.11450385926124,0.0,766
shadow_sell,signal_weight,21,0.3,-0.1029884232826509,0.23783943272804423,-0.47598981345793473,-0.7229274694287073,-0.3818399891447013,-0.26971618010292425,0.5119617224880383,1.1714659498037847,-1.2597085661193086,0.6399873298210698,-0.28613369868538907,-2.5356651225941054,0.011424807338383358,0.6883841625640171,19.31276511128538,0.0,754
shadow_sell,equal,21,0.3,-0.11445454411891576,0.22438321128340516,-0.5753276886982143,-0.856337522149389,-0.3636727532422205,-0.3147185020008482,0.5119617224880383,1.1634448497066063,-1.3285108795310094,0.548987823828915,-0.26792070335545665,-2.3603373285024754,0.0185127129108269,0.5526504168487635,15.41377453748232,0.0,754
